Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E2,18/01/03,Stockport,Swindon,2,5,A,0,2,A,S Baines,12.0,10.0,7.0,7.0,12.0,9.0,2.0,3.0,0,0,0,0,2.2,3.25,2.8,2.15,3.3,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,1252.6,1330.21
E2,18/01/03,Tranmere,Bristol City,1,1,D,0,1,A,B Curson,7.0,7.0,5.0,3.0,12.0,13.0,11.0,4.0,0,2,0,0,2.375,3.2,2.625,2.4,3.3,2.6,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,1350.51,1425.13
E2,18/01/03,Wigan,Colchester,2,1,H,1,0,H,A Penn,15.0,5.0,7.0,4.0,7.0,10.0,6.0,4.0,3,1,0,0,1.286,5.0,7.5,1.33,4.4,8.0,1.3,3.8,7.5,1.29,4.5,8.0,1.3,4.5,8.0,1.3,4.5,8.0,1.28,4.5,8.0,1531.69,1280.53
E2,18/01/03,Wycombe,Oldham,2,2,D,0,1,A,C Penton,12.0,9.0,6.0,7.0,9.0,9.0,5.0,7.0,1,1,0,1,2.625,3.2,2.375,2.7,3.4,2.3,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.3,2.37,1330.86,1457.59
E2,21/01/03,Notts County,Stockport,3,2,H,0,2,A,P Danson,9.0,15.0,8.0,10.0,11.0,11.0,4.0,9.0,2,4,0,0,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.0,3.3,1.73,3.4,4.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,1311.83,1239.3
E2,22/01/03,Swindon,Blackpool,1,1,D,1,0,H,D Crick,6.0,8.0,4.0,4.0,13.0,6.0,6.0,2.0,1,0,0,0,2.1,3.25,3.0,2.2,3.25,2.95,1.9,3.1,3.0,1.83,3.4,3.5,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1343.51,1336.17
E2,25/01/03,Bristol City,Stockport,1,1,D,0,1,A,P Armstrong,25.0,5.0,11.0,3.0,15.0,8.0,16.0,2.0,1,1,0,1,1.44,3.6,7.0,1.45,3.75,6.75,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,7.0,1.44,3.6,7.0,1.44,3.6,6.5,1426.04,1232.54
E2,25/01/03,Cheltenham,Chesterfield,0,0,D,0,0,D,M Cowburn,6.0,0.0,3.0,0.0,16.0,10.0,6.0,2.0,0,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1282.9,1300.71
E2,25/01/03,Colchester,Blackpool,0,2,A,0,0,D,C Webster,9.0,10.0,5.0,8.0,11.0,11.0,7.0,3.0,3,1,1,0,2.5,3.2,2.5,2.3,3.2,2.8,2.3,3.0,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.25,3.2,2.75,1277.61,1339.91
E2,25/01/03,Huddersfield,Cardiff,1,0,H,0,0,D,G Cain,16.0,7.0,9.0,3.0,6.0,11.0,4.0,3.0,0,0,0,0,4.0,3.25,1.8,4.2,3.25,1.8,3.6,3.1,1.75,4.0,3.4,1.73,3.75,3.25,1.83,3.75,3.25,1.83,4.0,3.4,1.72,1292.55,1479.62
E2,25/01/03,Luton,Wycombe,1,0,H,0,0,D,C Wilkes,12.0,2.0,7.0,1.0,15.0,15.0,11.0,5.0,2,3,0,0,1.72,3.5,4.0,1.8,3.25,4.2,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1417.51,1331.82
E2,25/01/03,Northampton,Peterboro,0,1,A,0,0,D,J P Robinson,8.0,9.0,3.0,6.0,18.0,12.0,5.0,2.0,3,2,1,0,2.0,3.25,3.25,2.1,3.25,3.15,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1266.72,1273.78
E2,25/01/03,Notts County,Plymouth,0,2,A,0,1,A,A D'Urso,15.0,16.0,5.0,6.0,13.0,7.0,8.0,4.0,4,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62,1318.59,1378.55
E2,25/01/03,Oldham,Crewe,1,3,A,0,0,D,A Butler,12.0,18.0,3.0,9.0,10.0,9.0,8.0,7.0,1,0,1,0,2.1,3.25,3.0,2.17,3.25,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1456.63,1443.77
E2,25/01/03,Port Vale,Barnsley,0,0,D,0,0,D,M Warren,11.0,6.0,7.0,1.0,13.0,16.0,6.0,3.0,1,2,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.91,3.25,3.4,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75,1306.52,1291.25
E2,25/01/03,QPR,Tranmere,1,2,A,0,0,D,P Rejer,7.0,6.0,2.0,4.0,10.0,8.0,5.0,9.0,1,1,0,0,1.72,3.5,4.0,1.85,3.25,3.9,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75,1406.63,1349.6
E2,25/01/03,Swindon,Wigan,2,1,H,2,0,H,M Jones,10.0,8.0,3.0,2.0,13.0,13.0,3.0,7.0,2,2,0,0,3.25,3.25,2.0,3.55,3.25,1.95,3.1,3.0,1.9,3.2,3.5,1.91,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9,1339.77,1534.61
E2,28/01/03,Mansfield,Wigan,1,2,A,0,2,A,P Walton,7.0,17.0,3.0,8.0,8.0,6.0,6.0,4.0,1,2,0,0,4.33,3.5,1.66,4.5,3.4,1.65,3.3,3.0,1.85,4.33,3.4,1.66,4.0,3.4,1.75,4.2,3.25,1.75,4.33,3.4,1.66,1271.12,1518.78
E2,31/01/03,Cardiff,Oldham,1,1,D,1,0,H,P Walton,16.0,10.0,10.0,4.0,7.0,10.0,9.0,9.0,2,0,0,0,1.83,3.25,3.75,1.9,3.25,3.65,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,1464.05,1440.21
E2,01/02/03,Barnsley,Swindon,1,1,D,1,1,D,D Pugh,10.0,11.0,7.0,9.0,11.0,18.0,8.0,8.0,1,1,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1295.25,1355.6
E2,01/02/03,Blackpool,Bristol City,0,0,D,0,0,D,C Boyeson,9.0,10.0,4.0,5.0,13.0,15.0,1.0,1.0,2,2,0,0,2.25,3.25,2.75,2.45,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,1353.76,1417.44
E2,01/02/03,Crewe,Northampton,3,3,D,2,1,H,P Taylor,12.0,15.0,7.0,10.0,9.0,16.0,9.0,8.0,2,1,0,0,1.36,4.0,7.5,1.4,3.85,7.3,1.4,3.6,5.5,1.33,4.0,8.0,1.36,4.0,7.5,1.36,4.0,7.5,1.44,3.6,6.5,1460.19,1250.95
E2,01/02/03,Peterboro,Luton,1,1,D,1,1,D,P Joslin,5.0,15.0,3.0,13.0,16.0,15.0,5.0,11.0,0,1,0,0,2.6,3.2,2.4,2.62,3.25,2.37,2.4,3.0,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,1289.55,1423.9
E2,01/02/03,Plymouth,Mansfield,3,1,H,1,1,D,S Tomlin,16.0,12.0,10.0,7.0,13.0,16.0,3.0,9.0,2,4,0,0,1.66,3.5,4.33,1.73,3.3,4.35,1.7,3.1,3.8,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.2,4.33,1392.48,1263.63
E2,01/02/03,Stockport,Colchester,1,1,D,1,0,H,J Ross,9.0,6.0,5.0,3.0,8.0,4.0,4.0,7.0,0,2,0,0,1.9,3.25,3.5,1.93,3.3,3.45,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.4,3.25,1241.14,1263.76
E2,01/02/03,Tranmere,Port Vale,1,0,H,1,0,H,J P Robinson,11.0,13.0,4.0,6.0,26.0,9.0,8.0,5.0,1,0,0,0,1.66,3.5,4.33,1.63,3.4,4.9,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,1367.39,1302.52
E2,01/02/03,Wigan,Cheltenham,0,0,D,0,0,D,M Warren,16.0,6.0,7.0,3.0,7.0,7.0,11.0,2.0,0,1,0,0,1.3,4.5,8.0,1.28,4.5,8.5,1.3,3.8,7.5,1.29,4.5,8.0,1.3,4.33,8.5,1.3,4.33,8.5,1.28,4.5,8.0,1526.27,1280.0
E2,01/02/03,Wycombe,Notts County,3,1,H,2,0,H,G Barber,11.0,14.0,6.0,7.0,10.0,20.0,6.0,8.0,0,1,0,0,1.8,3.4,3.75,1.87,3.25,3.75,1.85,3.0,3.3,1.83,3.4,3.5,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.25,3.4,1325.43,1304.66
E2,02/02/03,Chesterfield,QPR,2,4,A,1,2,A,M Evans,11.0,11.0,5.0,7.0,8.0,13.0,6.0,7.0,2,2,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5,1303.61,1388.84
E2,04/02/03,Cheltenham,Tranmere,3,1,H,1,0,H,C Penton,14.0,12.0,8.0,6.0,14.0,17.0,5.0,8.0,3,1,0,0,2.625,3.2,2.375,2.75,3.4,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.25,2.2,1289.5,1374.37
E2,04/02/03,Huddersfield,Plymouth,1,0,H,0,0,D,E Ilderton,14.0,12.0,6.0,6.0,13.0,13.0,3.0,8.0,0,0,0,0,2.5,3.2,2.5,2.52,3.3,2.47,2.4,2.9,2.4,2.5,3.25,2.4,2.6,3.2,2.4,2.6,3.2,2.4,2.5,3.1,2.5,1308.12,1397.76
E2,04/02/03,Mansfield,Brentford,0,0,D,0,0,D,E Evans,12.0,6.0,6.0,3.0,13.0,12.0,8.0,3.0,0,1,0,0,2.375,3.2,2.625,2.37,3.35,2.62,2.3,3.0,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,1258.35,1377.22
E2,04/02/03,Northampton,Cardiff,0,1,A,0,0,D,R Olivier,8.0,7.0,3.0,5.0,19.0,22.0,5.0,6.0,3,4,0,0,3.75,3.25,1.833,3.5,3.35,1.93,2.9,3.0,2.0,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,3.75,3.3,1.8,1259.84,1459.77
E2,04/02/03,Notts County,Crewe,2,2,D,0,2,A,M Thorpe,10.0,16.0,6.0,9.0,16.0,12.0,7.0,8.0,2,0,0,0,3.25,3.25,2.0,3.0,3.4,2.1,2.6,3.0,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,3.0,3.2,2.1,1296.34,1451.3
E2,08/02/03,Brentford,Crewe,1,2,A,1,0,H,I Williamson,5.0,9.0,5.0,7.0,17.0,13.0,4.0,6.0,2,1,1,0,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.0,2.2,2.6,3.2,2.38,2.7,3.2,2.3,2.7,3.2,2.3,2.62,3.2,2.3,1376.54,1449.34
E2,08/02/03,Bristol City,Colchester,1,2,A,0,1,A,A Hall,8.0,9.0,3.0,6.0,14.0,10.0,7.0,6.0,0,0,0,0,1.5,3.5,6.0,1.55,3.5,5.5,1.5,3.5,4.5,1.44,3.6,6.5,1.53,3.4,6.0,1.533,3.4,6.0,1.53,3.4,5.5,1418.74,1266.5
E2,08/02/03,Cardiff,Barnsley,1,1,D,0,0,D,F Stretton,14.0,3.0,4.0,1.0,11.0,25.0,9.0,2.0,0,4,0,0,1.444,3.75,6.5,1.45,3.75,6.4,1.4,3.5,5.6,1.44,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5,1468.77,1293.83
E2,08/02/03,Cheltenham,Stockport,0,2,A,0,0,D,P Crossley,21.0,12.0,7.0,7.0,12.0,14.0,7.0,6.0,1,3,0,1,2.0,3.25,3.25,2.1,3.2,3.1,2.1,3.0,2.8,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1301.46,1238.4
E2,08/02/03,Chesterfield,Peterboro,0,0,D,0,0,D,E Wolstenholme,11.0,12.0,9.0,11.0,12.0,17.0,9.0,3.0,1,1,0,0,1.833,3.25,3.75,1.9,3.3,3.5,1.85,3.0,3.3,1.91,3.2,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,1290.58,1290.78
E2,08/02/03,Mansfield,Notts County,3,2,H,0,0,D,R Pearson,17.0,7.0,10.0,3.0,11.0,15.0,8.0,3.0,2,3,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1259.03,1298.3
E2,08/02/03,Northampton,QPR,1,1,D,1,0,H,C Webster,2.0,9.0,2.0,7.0,12.0,24.0,5.0,5.0,1,2,0,0,2.625,3.2,2.375,2.75,3.25,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.8,3.2,2.25,2.8,3.2,2.2,1250.84,1401.87
E2,08/02/03,Oldham,Plymouth,0,1,A,0,1,A,H Webb,12.0,15.0,6.0,7.0,11.0,24.0,4.0,6.0,2,0,0,0,1.727,3.25,4.333,1.75,3.4,4.0,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.4,4.0,1.7,3.4,4.333,1.72,3.4,4.0,1444.49,1385.63
E2,08/02/03,Port Vale,Luton,1,2,A,0,0,D,L Mason,13.0,8.0,6.0,2.0,13.0,10.0,6.0,7.0,2,1,0,0,2.6,3.2,2.4,2.65,3.2,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.3,1295.54,1422.67
E2,08/02/03,Tranmere,Swindon,0,1,A,0,0,D,E Ilderton,16.0,6.0,6.0,4.0,10.0,14.0,11.0,3.0,0,0,0,0,1.833,3.25,3.75,1.85,3.3,3.7,1.8,3.0,3.5,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,1362.41,1357.02
E2,08/02/03,Wigan,Blackpool,1,1,D,1,0,H,G Laws,14.0,8.0,6.0,4.0,10.0,16.0,11.0,3.0,1,4,0,0,1.533,3.4,6.0,1.55,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.53,3.4,5.5,1516.77,1352.46
E2,08/02/03,Wycombe,Huddersfield,0,0,D,0,0,D,M Thorpe,9.0,12.0,2.0,4.0,14.0,14.0,4.0,5.0,0,2,0,0,1.727,3.25,4.333,1.65,3.5,4.5,1.6,3.2,4.2,1.73,3.2,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5.0,1333.75,1320.25
E2,11/02/03,Bristol City,Brentford,0,0,D,0,0,D,S Mathieson,23.0,4.0,12.0,3.0,12.0,14.0,8.0,6.0,0,0,0,0,1.667,3.4,4.5,1.67,3.5,4.6,1.65,3.2,3.9,1.8,3.25,3.75,1.73,3.25,1.33,1.727,3.25,4.333,1.72,3.4,4.0,1398.48,1363.06
E2,11/02/03,Luton,Blackpool,1,3,A,0,1,A,G Hegley,10.0,4.0,5.0,3.0,15.0,10.0,9.0,1.0,4,2,0,0,1.909,3.25,3.5,1.9,3.25,3.75,1.8,3.0,3.5,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.8,3.3,3.75,1434.2,1360.48
E2,11/02/03,Port Vale,Chesterfield,5,2,H,4,2,H,C Boyeson,9.0,2.0,6.0,1.0,4.0,12.0,6.0,5.0,0,5,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1284.01,1287.09
E2,14/02/03,Colchester,Mansfield,1,0,H,0,0,D,I Williamson,16.0,13.0,11.0,7.0,9.0,14.0,5.0,7.0,1,2,0,0,2.1,3.25,3.0,2.1,3.25,3.15,2.0,3.0,2.9,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1286.76,1269.37
E2,15/02/03,Barnsley,Chesterfield,2,1,H,2,1,H,B Curson,11.0,10.0,6.0,6.0,19.0,13.0,3.0,2.0,0,2,0,1,2.2,3.25,2.8,2.15,3.25,3.05,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1302.07,1277.99
E2,15/02/03,Blackpool,Brentford,1,0,H,1,0,H,R Olivier,7.0,6.0,4.0,4.0,18.0,10.0,9.0,6.0,0,1,0,0,1.727,3.25,4.333,1.85,3.3,3.85,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1378.76,1367.7
E2,15/02/03,Huddersfield,Cheltenham,3,3,D,0,2,A,A Butler,13.0,8.0,8.0,5.0,5.0,14.0,4.0,8.0,2,1,0,0,1.909,3.25,3.5,2.0,3.25,3.4,1.85,3.1,3.2,1.73,3.4,4.0,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75,1324.19,1283.49
E2,15/02/03,Luton,Northampton,3,2,H,1,1,D,K Hill,11.0,2.0,3.0,2.0,20.0,20.0,12.0,1.0,1,2,0,0,1.615,3.6,4.5,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,1415.92,1252.66
E2,15/02/03,Notts County,Bristol City,2,0,H,0,0,D,G Hegley,5.0,9.0,4.0,4.0,19.0,13.0,3.0,3.0,2,3,0,0,2.5,3.2,2.5,2.65,3.2,2.42,2.4,3.0,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,1287.96,1393.84
E2,15/02/03,Plymouth,Tranmere,0,1,A,0,0,D,D Crick,20.0,11.0,5.0,2.0,10.0,20.0,8.0,3.0,0,2,0,0,1.909,3.25,3.5,2.05,3.25,3.25,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,1403.48,1346.23
E2,15/02/03,QPR,Port Vale,4,0,H,0,0,D,S Tomlin,14.0,4.0,12.0,2.0,15.0,16.0,9.0,4.0,2,3,0,0,1.571,3.6,5.0,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6.0,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1400.05,1293.11
E2,15/02/03,Stockport,Oldham,1,2,A,0,1,A,P Prosser,8.0,10.0,2.0,5.0,21.0,15.0,3.0,2.0,1,1,0,0,2.7,3.2,2.3,2.8,3.2,2.3,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,1256.37,1426.64
E2,15/02/03,Swindon,Wycombe,0,3,A,0,1,A,M Halsey,9.0,4.0,5.0,2.0,16.0,12.0,4.0,2.0,1,0,0,0,1.833,3.25,3.75,1.9,3.25,3.7,1.85,3.0,3.3,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.1,4.0,1373.2,1329.81
E2,18/02/03,Cheltenham,Barnsley,1,3,A,1,1,D,P Armstrong,9.0,21.0,2.0,5.0,14.0,6.0,3.0,6.0,0,0,0,0,2.2,3.25,2.8,2.27,3.25,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1288.29,1310.29
E2,21/02/03,Cardiff,Plymouth,1,1,D,1,0,H,M Warren,10.0,18.0,6.0,9.0,15.0,14.0,5.0,5.0,2,2,0,0,1.615,3.4,5.0,1.65,3.45,4.8,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,1460.53,1385.68
E2,22/02/03,Barnsley,Huddersfield,0,1,A,0,1,A,G Laws,10.0,11.0,2.0,4.0,18.0,11.0,6.0,5.0,2,3,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.1,3.1,1325.55,1319.39
E2,22/02/03,Cheltenham,Colchester,1,1,D,1,1,D,S Baines,16.0,9.0,10.0,4.0,13.0,6.0,7.0,2.0,0,0,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,1273.03,1295.19
E2,22/02/03,Chesterfield,Crewe,0,2,A,0,1,A,M Clattenburg,12.0,10.0,6.0,8.0,10.0,4.0,4.0,11.0,2,0,0,0,3.0,3.25,2.1,3.25,3.25,2.05,2.9,3.0,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9,1269.77,1462.82
E2,22/02/03,Luton,Brentford,0,1,A,0,0,D,A Hall,8.0,4.0,2.0,3.0,21.0,19.0,9.0,3.0,1,2,0,0,1.667,3.4,4.5,1.75,3.35,4.3,1.75,3.2,3.5,1.83,3.2,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,1420.42,1359.06
E2,22/02/03,Northampton,Bristol City,1,2,A,1,2,A,A Butler,4.0,11.0,3.0,4.0,12.0,12.0,3.0,6.0,3,0,0,0,2.625,3.2,2.375,2.7,3.25,2.35,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.7,3.2,2.3,2.5,3.25,2.4,1248.16,1381.13
E2,22/02/03,Oldham,Notts County,1,1,D,1,0,H,G Salisbury,23.0,8.0,13.0,6.0,15.0,12.0,4.0,4.0,0,1,0,0,1.571,3.6,5.0,1.65,3.45,4.85,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,1436.65,1300.67
E2,22/02/03,Peterboro,Stockport,2,0,H,0,0,D,M Cooper,11.0,10.0,7.0,7.0,14.0,17.0,7.0,11.0,0,1,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1294.27,1246.36
E2,22/02/03,Port Vale,Swindon,1,1,D,0,0,D,R Pearson,4.0,13.0,4.0,7.0,7.0,11.0,4.0,8.0,0,0,0,0,2.375,3.2,2.625,2.35,3.2,2.75,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,1287.28,1355.82
E2,22/02/03,QPR,Mansfield,2,2,D,1,1,D,J P Robinson,17.0,7.0,8.0,3.0,14.0,16.0,5.0,3.0,3,5,0,1,1.533,3.5,5.5,1.55,3.55,5.65,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.6,5.5,1.5,3.4,6.0,1405.88,1260.94
E2,22/02/03,Tranmere,Blackpool,2,1,H,1,0,H,J Winter,17.0,9.0,7.0,4.0,12.0,10.0,7.0,3.0,1,1,0,0,2.1,3.25,3.0,2.2,3.25,2.92,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1364.03,1387.4
E2,22/02/03,Wycombe,Wigan,0,2,A,0,1,A,P Rejer,9.0,8.0,5.0,0.0,13.0,10.0,6.0,9.0,0,0,0,0,2.8,3.25,2.2,2.92,3.25,2.2,2.8,3.0,2.1,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.87,3.3,2.1,1347.19,1508.75
E2,25/02/03,Brentford,Huddersfield,1,0,H,0,0,D,R Beeby,11.0,10.0,4.0,7.0,18.0,11.0,12.0,9.0,1,0,0,0,1.73,3.4,4.0,1.75,3.4,4.0,1.8,3.4,3.6,,,,,,,,,,,,,1376.98,1335.59
E2,25/02/03,Crewe,Wigan,0,1,A,0,1,A,E Wolstenholme,4.0,23.0,2.0,14.0,5.0,14.0,8.0,9.0,1,3,1,0,2.38,3.2,2.62,2.3,3.2,2.75,2.37,3.1,2.62,,,,,,,,,,,,,1472.05,1519.06
E2,25/02/03,Luton,Plymouth,1,0,H,0,0,D,T Bates,11.0,7.0,6.0,2.0,17.0,14.0,7.0,5.0,1,0,0,0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,,,,,,,,,,,,,1402.5,1391.49
E2,25/02/03,Port Vale,Cardiff,0,2,A,0,1,A,P Taylor,6.0,7.0,2.0,4.0,9.0,7.0,2.0,9.0,3,3,0,0,2.8,3.25,2.2,2.875,3.2,2.2,3.5,3.2,1.9,,,,,,,,,,,,,1286.15,1454.72
E2,01/03/03,Blackpool,Wycombe,1,0,H,1,0,H,P Prosser,6.0,9.0,4.0,3.0,20.0,20.0,4.0,4.0,2,1,1,0,1.727,3.5,4.0,1.8,3.35,4.0,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.2,4.33,1377.61,1336.88
E2,01/03/03,Brentford,Tranmere,1,2,A,0,1,A,M Cooper,12.0,11.0,8.0,9.0,11.0,7.0,6.0,10.0,0,1,0,0,2.3,3.2,2.7,2.37,3.3,2.65,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1384.66,1373.82
E2,01/03/03,Bristol City,Cheltenham,3,1,H,2,1,H,L Cable,10.0,3.0,7.0,2.0,12.0,22.0,9.0,4.0,0,4,0,0,1.5,3.5,6.0,1.52,3.6,6.0,1.5,3.5,4.5,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.5,5.0,1392.45,1270.28
E2,01/03/03,Colchester,Port Vale,4,1,H,2,0,H,S Mathieson,12.0,17.0,8.0,8.0,10.0,15.0,8.0,5.0,2,2,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1297.94,1276.09
E2,01/03/03,Crewe,Peterboro,0,1,A,0,0,D,L Mason,10.0,12.0,6.0,4.0,9.0,13.0,4.0,10.0,2,2,0,0,1.444,3.75,6.5,1.48,3.75,6.25,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1457.66,1301.75
