Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E3,30/11/02,Bury,Exeter,1,0,H,0,0,D,M Clattenburg,7.0,2.0,5.0,2.0,7.0,15.0,14.0,1.0,1.0,3.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,5.0,1.65,3.2,3.9,1.73,3.4,4.0,1.57,3.5,5.0,1.6,3.5,5.0,1.66,3.4,4.33,1204.4,1063.95
E3,30/11/02,Cambridge,Macclesfield,3,1,H,1,1,D,P Taylor,10.0,4.0,7.0,4.0,16.0,17.0,4.0,3.0,4.0,3.0,0.0,1.0,1.667,3.5,4.333,1.67,3.5,4.6,1.6,3.3,4.0,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5.0,1175.87,1111.85
E3,30/11/02,Darlington,Southend,2,1,H,1,0,H,M Cowburn,20.0,7.0,15.0,4.0,16.0,15.0,12.0,4.0,2.0,3.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.2,3.0,1110.39,1125.29
E3,30/11/02,Hartlepool,Kidderminster,2,1,H,2,0,H,P Prosser,14.0,12.0,10.0,5.0,9.0,18.0,10.0,3.0,1.0,3.0,0.0,0.0,1.667,3.5,4.333,1.67,3.5,4.6,1.7,3.2,3.7,1.73,3.4,4.0,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4.0,1289.89,1193.11
E3,30/11/02,Oxford,Lincoln,1,0,H,0,0,D,P Rejer,18.0,4.0,11.0,1.0,7.0,18.0,8.0,7.0,3.0,5.0,0.0,0.0,1.909,3.25,3.5,1.95,3.3,3.5,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1111.5,1122.75
E3,30/11/02,Rushden & D,Bristol Rvs,2,1,H,1,1,D,A Butler,16.0,5.0,8.0,4.0,11.0,18.0,10.0,3.0,1.0,1.0,0.0,0.0,1.4,3.75,7.5,1.4,4.0,7.2,1.4,3.6,5.5,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.44,3.6,6.5,1276.16,1046.11
E3,30/11/02,Swansea,Shrewsbury,2,0,H,1,0,H,B Curson,9.0,2.0,5.0,0.0,10.0,12.0,4.0,1.0,2.0,3.0,0.0,0.0,2.5,3.2,2.5,2.55,3.2,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4,1068.96,1153.13
E3,30/11/02,Torquay,Rochdale,2,2,D,0,0,D,P Walton,13.0,12.0,4.0,8.0,13.0,15.0,6.0,4.0,1.0,1.0,0.0,1.0,1.727,3.5,4.0,1.67,3.5,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.73,3.4,4.2,1.727,3.4,4.2,1.66,3.3,4.5,1179.52,1147.52
E3,30/11/02,Wrexham,Hull,0,0,D,0,0,D,G Cain,17.0,4.0,6.0,2.0,4.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1222.43,1166.79
E3,30/11/02,York,Carlisle,2,1,H,1,0,H,C Foy,10.0,16.0,3.0,9.0,11.0,13.0,5.0,4.0,2.0,3.0,0.0,0.0,1.667,3.5,4.333,1.7,3.4,4.5,1.75,3.2,3.5,1.73,3.4,4.0,1.67,3.4,4.5,1.667,3.4,4.5,1.8,3.3,3.75,1170.62,1078.07
E3,14/12/02,Bristol Rvs,Oxford,0,2,A,0,1,A,C Wilkes,13.0,14.0,7.0,7.0,6.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.4,2.5,3.1,2.2,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.1,2.37,1042.86,1120.87
E3,14/12/02,Carlisle,Wrexham,1,2,A,1,1,D,M Clattenburg,,13.0,,13.0,16.0,18.0,10.0,8.0,2.0,4.0,1.0,0.0,2.7,3.2,2.3,2.75,3.25,2.3,2.7,3.1,2.1,2.6,3.2,2.38,2.75,3.25,2.25,2.7,3.2,2.3,2.8,3.2,2.2,1071.87,1217.18
E3,14/12/02,Exeter,Swansea,1,0,H,0,0,D,G Hegley,5.0,6.0,1.0,3.0,14.0,15.0,5.0,2.0,3.0,4.0,0.0,0.0,2.1,3.25,3.0,2.0,3.25,3.3,2.0,3.1,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1058.94,1080.89
E3,14/12/02,Hull,Darlington,0,1,A,0,1,A,M Warren,22.0,4.0,16.0,2.0,14.0,16.0,6.0,0.0,3.0,2.0,0.0,1.0,1.727,3.5,4.0,1.65,3.4,4.75,1.7,3.2,3.7,1.73,3.2,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.1,5.0,1172.04,1119.89
E3,14/12/02,Kidderminster,York,1,2,A,1,1,D,P Taylor,10.0,5.0,5.0,3.0,13.0,15.0,6.0,8.0,4.0,5.0,1.0,0.0,2.0,3.25,3.25,2.0,3.25,3.3,2.0,3.1,2.8,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1187.02,1176.82
E3,14/12/02,Leyton Orient,Torquay,2,0,H,2,0,H,A Butler,11.0,6.0,5.0,2.0,10.0,14.0,5.0,5.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.4,3.2,2.65,2.2,3.1,2.5,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,1120.61,1174.99
E3,14/12/02,Lincoln,Cambridge,2,2,D,1,1,D,E Evans,12.0,12.0,10.0,4.0,14.0,10.0,12.0,7.0,2.0,1.0,1.0,2.0,2.4,3.2,2.6,2.45,3.25,2.55,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,1113.38,1182.87
E3,14/12/02,Macclesfield,Rushden & D,0,1,A,0,0,D,E Ilderton,3.0,14.0,2.0,8.0,13.0,14.0,7.0,6.0,1.0,2.0,0.0,0.0,2.75,3.25,2.25,2.9,3.25,2.2,2.7,3.1,2.1,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1104.85,1279.41
E3,14/12/02,Rochdale,Hartlepool,4,0,H,2,0,H,M Pike,13.0,10.0,10.0,4.0,11.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,2.8,3.25,2.2,2.95,3.3,2.15,2.8,3.1,2.0,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.4,3.25,1.9,1152.05,1295.98
E3,14/12/02,Scunthorpe,Bury,0,1,A,0,0,D,P Joslin,9.0,8.0,6.0,5.0,11.0,19.0,6.0,5.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.1,3.25,3.1,2.0,3.1,2.8,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1199.51,1209.41
E3,14/12/02,Shrewsbury,Bournemouth,0,0,D,0,0,D,S Baines,9.0,6.0,4.0,2.0,9.0,10.0,11.0,4.0,0.0,1.0,0.0,0.0,2.7,3.2,2.3,2.65,3.25,2.35,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.25,2.4,1141.2,1236.7
E3,14/12/02,Southend,Boston,4,2,H,3,0,H,K Hill,11.0,12.0,9.0,8.0,8.0,16.0,5.0,8.0,2.0,3.0,0.0,0.0,1.727,3.5,4.0,1.73,3.4,4.2,1.75,3.3,3.4,1.8,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,1115.79,1133.92
E3,20/12/02,York,Lincoln,1,1,D,0,1,A,P Danson,14.0,8.0,8.0,2.0,10.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,1.667,3.5,4.333,1.7,3.56,4.5,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,1193.16,1112.29
E3,21/12/02,Boston,Shrewsbury,6,0,H,4,0,H,P Rejer,17.0,4.0,15.0,3.0,14.0,18.0,10.0,5.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.37,3.1,2.62,1124.31,1141.04
E3,21/12/02,Bournemouth,Hull,0,0,D,0,0,D,E Wolstenholme,10.0,11.0,7.0,1.0,7.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,1.833,3.25,3.75,1.8,3.3,3.9,1.8,3.1,3.4,1.91,3.25,3.4,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,1236.86,1154.39
E3,21/12/02,Bury,Rochdale,1,1,D,0,0,D,R Pearson,20.0,8.0,10.0,6.0,7.0,12.0,11.0,3.0,1.0,4.0,0.0,0.0,1.727,3.5,4.0,1.75,3.4,4.0,1.75,3.2,3.5,1.8,3.25,3.75,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.25,4.2,1225.08,1166.12
E3,21/12/02,Cambridge,Bristol Rvs,3,1,H,1,1,D,J P Robinson,12.0,6.0,6.0,4.0,12.0,14.0,6.0,4.0,1.0,2.0,0.0,1.0,1.571,3.6,5.0,1.55,3.6,5.25,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,1183.96,1029.57
E3,21/12/02,Darlington,Macclesfield,0,0,D,0,0,D,R Olivier,11.0,10.0,5.0,2.0,14.0,13.0,4.0,4.0,2.0,2.0,1.0,1.0,1.8,3.4,3.75,1.8,3.3,3.9,1.8,3.1,3.4,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75,1137.54,1094.99
E3,21/12/02,Hartlepool,Scunthorpe,2,2,D,1,1,D,A Kaye,15.0,7.0,6.0,6.0,13.0,11.0,18.0,4.0,0.0,3.0,0.0,0.0,1.667,3.4,4.5,1.6,3.6,4.7,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.5,4.75,1.66,3.3,4.5,1281.91,1183.84
E3,21/12/02,Oxford,Exeter,2,2,D,0,0,D,A Leake,19.0,12.0,11.0,5.0,7.0,12.0,6.0,5.0,0.0,2.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,4.7,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,1134.16,1068.68
E3,21/12/02,Rushden & D,Carlisle,1,1,D,1,1,D,G Cain,14.0,7.0,8.0,3.0,5.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,1.444,3.75,6.5,1.45,3.7,6.5,1.4,3.5,5.6,1.36,4.0,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,1289.27,1060.99
E3,21/12/02,Swansea,Leyton Orient,0,1,A,0,0,D,P Armstrong,14.0,1.0,4.0,0.0,16.0,10.0,8.0,1.0,3.0,4.0,0.0,1.0,2.25,3.25,2.75,2.2,3.25,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.0,3.2,3.2,1071.15,1131.48
E3,21/12/02,Torquay,Southend,3,1,H,1,0,H,B Curson,7.0,10.0,6.0,5.0,13.0,10.0,5.0,6.0,1.0,6.0,0.0,0.0,1.833,3.5,3.5,1.85,3.4,3.55,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75,1164.12,1125.4
E3,21/12/02,Wrexham,Kidderminster,0,2,A,0,1,A,S Mathieson,8.0,11.0,8.0,10.0,7.0,11.0,6.0,6.0,1.0,2.0,1.0,0.0,1.727,3.5,4.0,1.8,3.3,3.9,1.8,3.1,3.4,1.83,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.83,3.3,3.6,1228.06,1170.68
E3,26/12/02,Boston,York,3,0,H,1,0,H,M Thorpe,15.0,9.0,10.0,6.0,14.0,6.0,12.0,6.0,2.0,1.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3.0,2.35,2.75,3.25,2.2,2.5,3.1,2.5,2.75,3.25,2.25,2.5,3.1,2.5,1133.87,1187.18
E3,26/12/02,Cambridge,Southend,1,1,D,0,1,A,P Crossley,9.0,7.0,5.0,4.0,13.0,13.0,12.0,5.0,1.0,2.0,0.0,0.0,1.615,3.6,4.5,1.65,3.5,4.7,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,1188.65,1117.64
E3,26/12/02,Carlisle,Darlington,2,2,D,2,1,H,D Pugh,14.0,11.0,4.0,4.0,11.0,12.0,9.0,7.0,2.0,3.0,0.0,0.0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3.0,2.4,2.6,3.2,2.38,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,1070.21,1132.68
E3,26/12/02,Hull,Hartlepool,2,0,H,1,0,H,H Webb,10.0,11.0,6.0,3.0,8.0,7.0,5.0,6.0,1.0,1.0,0.0,0.0,2.3,3.2,2.7,2.3,3.3,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1160.41,1275.47
E3,26/12/02,Kidderminster,Leyton Orient,3,2,H,1,1,D,P Walton,9.0,8.0,6.0,3.0,10.0,12.0,9.0,3.0,1.0,1.0,0.0,1.0,1.833,3.5,3.5,1.8,3.4,4.0,1.75,3.2,3.5,1.8,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.72,3.4,4.0,1188.48,1145.4
E3,26/12/02,Macclesfield,Lincoln,0,1,A,0,0,D,M Cowburn,11.0,8.0,6.0,3.0,14.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,2.25,3.4,2.625,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1099.85,1118.27
E3,26/12/02,Oxford,Bournemouth,3,0,H,1,0,H,M Warren,11.0,6.0,8.0,4.0,9.0,17.0,4.0,3.0,2.0,4.0,0.0,1.0,2.3,3.2,2.7,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1128.62,1230.84
E3,26/12/02,Rochdale,Wrexham,2,2,D,2,1,H,S Baines,11.0,17.0,6.0,10.0,15.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.2,2.62,1171.47,1210.26
E3,26/12/02,Scunthorpe,Rushden & D,0,0,D,0,0,D,C Boyeson,9.0,14.0,4.0,9.0,22.0,14.0,4.0,8.0,0.0,4.0,0.0,0.0,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3.0,2.35,2.4,3.25,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1190.28,1280.05
E3,26/12/02,Shrewsbury,Bury,4,1,H,1,0,H,M Cooper,12.0,8.0,6.0,4.0,12.0,13.0,5.0,7.0,1.0,4.0,0.0,1.0,2.75,3.25,2.25,2.7,3.33,2.3,2.4,3.0,2.3,2.38,3.2,2.6,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,1131.48,1219.73
E3,26/12/02,Swansea,Bristol Rvs,0,1,A,0,1,A,G Cain,10.0,6.0,5.0,4.0,5.0,1.0,9.0,4.0,0.0,1.0,0.0,0.0,1.909,3.25,3.5,1.9,3.3,3.65,1.85,3.1,3.2,1.83,3.4,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,1057.23,1024.88
E3,28/12/02,Bournemouth,Rochdale,3,3,D,2,2,D,P Rejer,19.0,3.0,3.0,2.0,10.0,12.0,9.0,4.0,1.0,3.0,0.0,0.0,1.727,3.5,4.0,1.75,3.3,4.25,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.4,3.6,1218.26,1169.29
E3,28/12/02,Bristol Rvs,Boston,1,1,D,0,1,A,A Penn,9.0,18.0,5.0,8.0,21.0,12.0,8.0,7.0,2.0,2.0,0.0,0.0,2.2,3.25,2.8,,,,2.1,3.0,2.8,2.25,3.4,2.62,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.3,2.7,1041.92,1144.7
E3,28/12/02,Darlington,Torquay,1,1,D,1,0,H,L Mason,12.0,11.0,4.0,5.0,24.0,17.0,4.0,9.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.2,3.3,2.85,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.75,1134.03,1171.88
E3,28/12/02,Exeter,Macclesfield,1,1,D,0,1,A,P Danson,10.0,7.0,6.0,2.0,16.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,3.25,3.25,2.0,3.33,3.2,2.0,3.0,2.9,1.91,3.4,3.25,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87,1074.22,1084.47
E3,28/12/02,Hartlepool,Cambridge,3,0,H,1,0,H,F Stretton,12.0,10.0,6.0,6.0,13.0,14.0,8.0,6.0,2.0,3.0,0.0,0.0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.4,3.25,1262.43,1182.95
E3,28/12/02,Leyton Orient,Carlisle,2,1,H,2,1,H,K Hill,5.0,11.0,5.0,10.0,10.0,10.0,7.0,10.0,2.0,3.0,0.0,0.0,1.8,3.4,3.75,1.85,3.3,3.75,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.6,1137.78,1068.86
E3,28/12/02,Lincoln,Swansea,1,0,H,0,0,D,P Dowd,7.0,5.0,1.0,4.0,13.0,14.0,8.0,3.0,1.0,3.0,0.0,1.0,1.727,3.5,4.0,1.7,3.4,4.3,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.33,1.7,3.4,4.333,1.66,3.4,4.33,1133.65,1040.19
E3,28/12/02,Rushden & D,Oxford,0,2,A,0,2,A,I Williamson,21.0,4.0,14.0,2.0,8.0,15.0,20.0,2.0,1.0,2.0,0.0,0.0,1.667,3.5,4.333,1.75,3.3,4.25,1.75,3.2,3.5,1.67,3.6,4.0,1.67,3.4,4.33,1.7,3.4,4.333,1.8,3.4,3.6,1280.42,1141.2
E3,28/12/02,York,Hull,1,1,D,1,0,H,L Cable,9.0,16.0,4.0,6.0,14.0,16.0,7.0,6.0,2.0,4.0,1.0,0.0,2.25,3.25,2.75,2.15,3.3,2.9,2.2,3.0,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1176.35,1173.45
E3,29/12/02,Bury,Kidderminster,1,1,D,0,0,D,G Laws,10.0,7.0,7.0,2.0,13.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0,1.909,3.25,3.5,1.9,3.25,3.6,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.3,3.3,1207.65,1196.1
E3,29/12/02,Southend,Scunthorpe,1,2,A,1,0,H,S Tomlin,14.0,8.0,8.0,8.0,10.0,14.0,7.0,7.0,2.0,3.0,0.0,0.0,2.3,3.2,2.7,2.25,3.4,2.7,2.2,3.0,2.6,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.25,3.2,2.75,1123.34,1189.91
E3,01/01/03,Bury,Hull,1,0,H,0,0,D,P Prosser,13.0,3.0,6.0,2.0,8.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0,2.1,3.25,3.0,2.18,3.25,2.95,2.1,3.0,2.8,2.5,3.2,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0,1203.77,1177.05
E3,01/01/03,Hartlepool,Carlisle,2,1,H,0,1,A,G Laws,28.0,8.0,18.0,5.0,6.0,18.0,13.0,6.0,0.0,1.0,0.0,0.0,1.5,3.5,6.0,1.52,3.55,6.0,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1268.99,1062.0
E3,01/01/03,Lincoln,Boston,1,1,D,1,0,H,A Kaye,7.0,10.0,5.0,5.0,7.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,1.909,3.25,3.5,1.95,3.25,3.45,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1139.83,1144.6
E3,01/01/03,Rushden & D,Shrewsbury,5,1,H,3,0,H,R Olivier,11.0,11.0,8.0,9.0,16.0,6.0,7.0,8.0,3.0,2.0,1.0,0.0,1.571,3.6,5.0,1.55,3.55,5.56,1.55,3.3,4.5,1.62,3.25,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.3,5.5,1260.46,1143.56
E3,01/01/03,Wrexham,Macclesfield,1,3,A,1,1,D,E Evans,8.0,13.0,4.0,6.0,12.0,14.0,12.0,7.0,1.0,3.0,0.0,0.0,1.571,3.4,5.5,1.6,3.45,5.16,1.6,3.3,4.0,1.62,3.5,4.5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0,1212.44,1087.63
E3,01/01/03,York,Scunthorpe,1,3,A,1,2,A,M Cowburn,15.0,6.0,11.0,3.0,12.0,14.0,9.0,8.0,2.0,4.0,0.0,1.0,2.0,3.25,3.25,2.0,3.3,3.28,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1172.75,1203.61
E3,04/01/03,Boston,Hartlepool,0,1,A,0,0,D,J Ross,6.0,9.0,4.0,6.0,15.0,18.0,5.0,4.0,1.0,3.0,0.0,0.0,2.6,3.2,2.4,2.8,3.3,2.25,2.6,3.0,2.2,2.38,3.5,2.38,2.8,3.25,2.2,2.8,3.25,2.2,2.75,3.2,2.25,1147.94,1272.64
E3,04/01/03,Carlisle,Southend,1,0,H,1,0,H,M Jones,14.0,4.0,10.0,2.0,12.0,15.0,10.0,2.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.35,3.4,2.6,2.3,3.0,2.4,2.25,3.4,2.62,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,1058.35,1109.64
E3,04/01/03,Hull,Bristol Rvs,1,0,H,1,0,H,A Leake,21.0,14.0,8.0,8.0,12.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,1.533,3.5,5.5,1.55,3.5,5.75,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.3,5.5,1168.92,1042.02
E3,04/01/03,Torquay,Rushden & D,1,1,D,1,0,H,B Curson,18.0,15.0,10.0,7.0,8.0,15.0,10.0,4.0,1.0,2.0,0.0,0.0,2.625,3.2,2.375,2.47,3.3,2.52,2.35,3.0,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.5,3.1,2.5,1174.09,1266.03
E3,11/01/03,Hull,Exeter,2,2,D,0,0,D,P Rejer,19.0,13.0,11.0,8.0,12.0,14.0,7.0,3.0,1.0,3.0,0.0,1.0,1.571,3.6,5.0,1.58,3.55,5.25,1.5,3.5,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.5,3.4,6.0,1174.25,1071.06
E3,11/01/03,Kidderminster,Rushden & D,0,2,A,0,1,A,A Butler,10.0,11.0,3.0,6.0,8.0,13.0,5.0,5.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.5,3.25,2.5,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1199.98,1266.32
E3,11/01/03,Scunthorpe,Leyton Orient,2,1,H,1,1,D,R Pearson,11.0,5.0,8.0,3.0,13.0,8.0,10.0,7.0,1.0,2.0,0.0,0.0,2.8,3.25,2.2,3.05,3.4,2.05,2.8,3.0,2.1,2.75,3.2,2.25,3.0,3.25,2.1,3.0,3.25,2.1,2.75,3.25,2.2,1218.57,1144.64
E3,11/01/03,Torquay,York,3,1,H,3,1,H,I Williamson,19.0,4.0,12.0,3.0,19.0,14.0,11.0,8.0,3.0,4.0,0.0,0.0,2.0,3.25,3.25,1.92,3.35,3.48,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,1173.8,1157.79
E3,14/01/03,Bristol Rvs,Torquay,1,1,D,1,1,D,P Durkin,4.0,16.0,3.0,5.0,17.0,13.0,3.0,8.0,0.0,1.0,0.0,0.0,2.5,3.2,2.5,2.6,3.3,2.35,2.4,3.0,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.7,3.2,2.3,2.6,3.1,2.4,1036.69,1182.27
E3,14/01/03,Oxford,Darlington,1,1,D,0,0,D,D Crick,12.0,14.0,4.0,3.0,7.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,1.615,3.6,4.5,1.65,3.4,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.4,4.33,1161.16,1131.82
E3,14/01/03,Shrewsbury,Southend,0,1,A,0,1,A,M Pike,8.0,12.0,3.0,3.0,9.0,11.0,8.0,4.0,0.0,3.0,0.0,0.0,2.0,3.25,3.25,,,,,,,1.83,3.4,3.5,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.3,3.3,1137.99,1098.88
E3,14/01/03,Swansea,Bury,2,3,A,0,3,A,P Rejer,7.0,9.0,3.0,4.0,13.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,2.8,3.25,2.2,2.8,3.3,2.2,2.6,3.0,2.2,2.8,3.2,2.2,3.0,3.25,2.1,3.0,3.25,2.1,2.75,3.25,2.2,1034.01,1211.9
E3,18/01/03,Bournemouth,Macclesfield,2,2,D,0,2,A,P Armstrong,13.0,14.0,7.0,9.0,12.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,1.615,3.6,4.5,1.68,3.45,4.5,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.5,4.5,1213.21,1107.25
E3,18/01/03,Bristol Rvs,Scunthorpe,2,1,H,0,0,D,G Salisbury,9.0,10.0,4.0,7.0,10.0,10.0,1.0,3.0,1.0,2.0,0.0,1.0,2.7,3.2,2.3,2.7,3.3,2.3,2.6,3.0,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1038.32,1225.29
