Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,EloHome,EloAway
E2,13/12/03,Barnsley,Sheffield Weds,1,1,D,1,1,D,P Taylor,10,6,5,3,8,2,5,6,2,1,1,1,2.0,3.25,3.25,1.95,3.25,3.6,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.1,3.1,1.85,1.85,,,,,,,1362.27,1355.52
E2,13/12/03,Blackpool,Luton,0,1,A,0,1,A,M Warren,8,9,4,3,5,14,6,3,2,2,0,0,2.0,3.25,3.25,1.93,3.4,3.5,1.9,3.1,3.0,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.2,3.75,,,,,,,,,1329.92,1381.77
E2,13/12/03,Bournemouth,Grimsby,0,0,D,0,0,D,T Kettle,9,3,7,2,15,16,9,6,1,3,1,1,1.8,3.25,4.0,1.85,3.35,3.85,1.85,3.0,3.3,1.8,3.25,3.75,1.73,3.25,4.33,1.75,3.25,4.2,1.9,3.25,3.4,,,,,,,,,1344.81,1325.65
E2,13/12/03,Chesterfield,Tranmere,2,2,D,2,1,H,P Prosser,16,7,8,6,13,11,5,3,2,2,0,1,2.5,3.2,2.5,2.6,3.2,2.5,2.35,3.0,2.35,2.6,3.2,2.375,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,1210.83,1404.85
E2,13/12/03,Colchester,Oldham,2,1,H,0,0,D,J P Robinson,13,13,6,6,12,12,4,5,2,5,0,0,1.727,3.5,4.0,1.75,3.3,4.4,1.7,3.1,3.8,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.4,4.2,1.66,3.4,4.33,,,,,,,,,1362.76,1368.45
E2,13/12/03,Notts County,Wycombe,1,1,D,0,1,A,T Parkes,8,10,5,6,20,11,2,3,3,3,0,0,1.8,3.25,4.0,1.85,3.35,3.85,1.85,3.0,3.3,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.25,3.4,,,,,,,,,1289.78,1227.21
E2,13/12/03,QPR,Hartlepool,4,1,H,3,0,H,A Marriner,14,5,8,1,17,8,3,2,0,1,0,0,1.667,3.4,4.5,1.66,3.35,4.95,1.65,3.2,3.9,1.615,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.3,4.5,,,,,,,,,1489.19,1357.38
E2,13/12/03,Rushden & D,Bristol City,1,1,D,1,0,H,F Stretton,11,16,7,8,20,14,2,9,3,0,1,0,2.25,3.25,2.75,2.35,3.15,2.8,2.3,3.0,2.4,2.375,3.2,2.6,2.25,3.25,2.75,2.25,3.2,2.8,2.3,3.2,2.62,,,,,,,,,1355.77,1420.12
E2,13/12/03,Stockport,Brentford,1,1,D,0,0,D,M Pike,13,4,9,2,8,6,11,3,0,2,0,0,2.25,3.25,2.75,2.2,3.2,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.0,3.3,3.1,,,,,,,,,1304.46,1308.09
E2,13/12/03,Swindon,Plymouth,2,3,A,0,1,A,B Curson,16,9,9,5,11,14,13,6,2,2,1,0,2.5,3.2,2.5,2.55,3.15,2.55,2.35,3.0,2.35,2.6,3.2,2.375,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,1349.12,1435.08
E2,13/12/03,Wrexham,Peterboro,2,0,H,0,0,D,D Pugh,8,7,6,4,8,18,6,2,0,4,0,0,1.833,3.25,3.75,1.9,3.35,3.65,1.9,3.1,3.0,2.0,3.2,3.2,1.83,3.25,3.75,1.9,3.25,3.5,1.9,3.25,3.4,,,,,,,,,1356.49,1327.82
E2,20/12/03,Brentford,Swindon,0,2,A,0,0,D,G Salisbury,5,12,4,8,12,12,7,4,1,1,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,1.85,1.85,,,,,,,1311.47,1336.12
E2,20/12/03,Bristol City,Stockport,1,0,H,0,0,D,S Tomlin,17,4,10,2,14,18,3,3,1,0,0,0,1.667,3.4,4.5,1.68,3.4,4.65,1.65,3.1,4.0,1.615,3.25,5.0,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.3,4.5,1.75,1.95,,,,,,,1421.4,1301.08
E2,20/12/03,Hartlepool,Colchester,0,0,D,0,0,D,A Leake,17,6,13,4,7,8,9,3,0,1,0,1,2.1,3.25,3.0,1.95,3.3,3.5,2.0,3.0,2.9,1.909,3.2,3.5,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,,,,,,,1352.17,1371.95
E2,20/12/03,Luton,Barnsley,0,1,A,0,0,D,P Armstrong,6,13,4,6,11,17,3,10,1,1,0,0,2.0,3.25,3.25,2.0,3.3,3.3,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,1395.99,1358.55
E2,20/12/03,Oldham,QPR,2,1,H,0,1,A,C Boyeson,8,10,5,4,13,5,6,6,1,1,0,0,3.5,3.25,1.909,3.5,3.25,1.95,3.1,3.0,1.9,3.6,3.4,1.8,3.5,3.25,1.91,3.5,3.25,1.9,3.4,3.25,1.9,1.79,1.9,,,,,,,1359.26,1494.4
E2,20/12/03,Peterboro,Rushden & D,3,1,H,0,0,D,R Olivier,15,4,9,1,11,14,9,11,0,3,0,0,2.4,3.2,2.6,2.4,3.25,2.65,2.35,2.9,2.45,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.6,3.1,2.4,1.85,1.85,,,,,,,1319.75,1354.49
E2,20/12/03,Plymouth,Notts County,3,0,H,1,0,H,R Olivier,15,4,9,1,11,14,9,11,0,3,0,0,1.444,3.75,6.5,1.5,3.6,6.25,1.45,3.5,5.0,1.533,3.5,5.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.65,2.05,,,,,,,1448.08,1284.32
E2,20/12/03,Sheffield Weds,Chesterfield,0,0,D,0,0,D,L Mason,7,13,3,6,12,10,8,5,3,1,0,0,1.615,3.4,5.0,1.65,3.4,5.0,1.7,3.1,3.8,1.667,3.25,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.2,4.33,1.79,1.9,,,,,,,1359.24,1214.13
E2,20/12/03,Tranmere,Brighton,1,0,H,0,0,D,M Clattenburg,5,11,0,4,13,10,3,3,2,3,0,0,2.375,3.2,2.625,2.4,3.25,2.65,2.35,3.0,2.35,2.2,3.2,2.8,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.85,1.85,,,,,,,1401.55,1399.7
E2,20/12/03,Wycombe,Bournemouth,2,0,H,1,0,H,P Crossley,6,10,3,3,12,9,4,9,2,3,0,0,2.7,3.2,2.3,2.6,3.25,2.45,2.4,3.0,2.3,2.75,3.0,2.375,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.1,2.37,1.85,1.85,,,,,,,1232.67,1340.68
E2,26/12/03,Blackpool,Tranmere,2,1,H,1,0,H,A Kaye,10,7,8,4,14,12,5,4,2,4,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,2.9,3.0,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,1315.7,1410.49
E2,26/12/03,Bournemouth,Plymouth,0,2,A,0,2,A,R Beeby,11,7,4,4,13,11,7,6,2,1,0,0,2.75,3.25,2.25,2.75,3.25,2.35,2.6,3.0,2.2,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.6,3.1,2.4,1.71,2.0,,,,,,,1327.89,1452.57
E2,26/12/03,Brentford,Bristol City,1,2,A,0,0,D,R Olivier,8,12,3,4,19,16,3,9,2,0,0,0,2.625,3.2,2.375,2.7,3.25,2.38,2.4,2.9,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4,1.85,1.85,,,,,,,1296.3,1426.89
E2,26/12/03,Brighton,Wycombe,4,0,H,2,0,H,A Hall,15,5,12,2,12,13,12,5,2,2,0,2,1.5,3.5,6.0,1.57,3.45,5.75,1.55,3.3,4.5,1.615,3.25,5.0,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,1.71,2.0,,,,,,,1390.76,1245.46
E2,26/12/03,Chesterfield,Peterboro,2,1,H,0,1,A,C Webster,7,9,3,6,7,12,7,6,4,3,0,0,2.375,3.2,2.625,2.38,3.25,2.7,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.62,2.37,3.2,2.62,2.3,3.2,2.62,1.85,1.85,,,,,,,1221.73,1329.93
E2,26/12/03,Colchester,Luton,1,1,D,1,1,D,J Ross,15,9,7,4,16,20,7,5,1,5,0,0,2.1,3.25,3.0,2.05,3.25,3.25,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.71,2.0,,,,,,,1374.79,1378.79
E2,26/12/03,Grimsby,Oldham,3,3,D,1,2,A,G Salisbury,10,15,5,9,7,12,5,14,0,1,1,0,1.909,3.25,3.5,1.85,3.3,3.85,1.85,3.0,3.3,1.833,3.4,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.8,3.3,3.75,1.75,1.95,,,,,,,1329.78,1373.02
E2,26/12/03,Hartlepool,Barnsley,1,2,A,1,1,D,M Halsey,15,9,4,3,9,14,7,2,1,1,0,0,2.25,3.25,2.75,2.3,3.25,2.8,2.3,2.9,2.5,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.85,1.85,,,,,,,1349.33,1375.75
E2,26/12/03,Notts County,QPR,3,3,D,2,2,D,K Friend,7,7,5,5,9,15,9,7,1,3,0,0,3.5,3.25,1.909,3.4,3.25,2.0,2.8,3.0,2.1,3.0,3.4,2.0,3.5,3.25,1.91,3.5,3.25,1.9,3.0,3.0,2.2,1.95,1.75,,,,,,,1279.83,1480.64
E2,26/12/03,Rushden & D,Swindon,2,0,H,1,0,H,M Warren,10,7,9,7,13,8,4,5,0,3,0,1,2.2,3.25,2.8,2.2,3.25,2.95,2.2,2.9,2.7,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.71,2.0,,,,,,,1344.31,1351.29
E2,26/12/03,Sheffield Weds,Port Vale,2,3,A,2,1,H,R Pearson,10,8,3,5,11,10,7,4,5,2,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.2,2.9,2.7,2.1,3.0,3.2,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,2.0,1.71,,,,,,,1351.64,1333.59
E2,26/12/03,Stockport,Wrexham,0,1,A,0,0,D,A Leake,11,9,6,4,10,11,8,5,1,3,0,0,2.4,3.2,2.6,2.42,3.25,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,1.75,1.95,,,,,,,1295.59,1364.56
E2,28/12/03,Barnsley,Chesterfield,0,1,A,0,0,D,D Pugh,12,7,6,4,11,13,5,4,2,4,0,0,1.5,3.5,6.0,1.5,3.45,7.0,1.5,3.3,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.61,3.3,5.0,1.75,1.95,,,,,,,1390.86,1234.52
E2,28/12/03,Bristol City,Bournemouth,2,0,H,1,0,H,C Penton,19,12,13,4,15,16,3,1,1,1,0,0,1.8,3.25,4.0,1.82,3.35,3.95,1.75,3.1,3.6,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,1.75,1.95,,,,,,,1438.29,1316.28
E2,28/12/03,Luton,Notts County,2,0,H,1,0,H,L Probert,8,9,7,6,9,5,7,8,1,0,0,0,1.53,3.5,5.5,1.62,3.45,5.2,1.65,3.1,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,1.79,1.9,,,,,,,1382.16,1283.36
E2,28/12/03,Oldham,Hartlepool,0,2,A,0,1,A,J Ross,13,8,4,7,11,8,8,7,3,0,0,0,2.3,3.2,2.7,2.32,3.25,2.75,2.3,3.0,2.4,2.2,3.25,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.37,3.1,2.62,1.79,1.9,,,,,,,1375.04,1334.22
E2,28/12/03,Peterboro,Grimsby,0,0,D,0,0,D,A Penn,12,8,9,6,11,9,6,7,1,1,0,0,2.37,3.2,2.62,2.3,3.4,2.68,2.35,3.0,2.35,2.2,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,1.75,1.95,,,,,,,1317.14,1327.76
E2,28/12/03,Plymouth,Brentford,2,0,H,0,0,D,P Prosser,18,7,12,2,16,12,10,4,2,2,0,1,1.44,3.75,6.5,1.5,3.65,6.25,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.4,3.75,7.0,1.71,2.0,,,,,,,1464.18,1284.9
E2,28/12/03,Port Vale,Stockport,2,2,D,2,2,D,K Wright,9,6,8,5,9,9,8,7,3,2,0,0,1.61,3.4,5.0,1.68,3.4,4.7,1.7,3.1,3.8,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,1.71,2.0,,,,,,,1350.18,1281.98
E2,28/12/03,QPR,Colchester,2,0,H,1,0,H,E Evans,8,3,5,1,19,8,10,3,0,0,0,1,1.57,3.4,5.5,1.59,3.45,5.4,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.5,4.5,1.65,2.05,,,,,,,1477.11,1371.42
E2,28/12/03,Swindon,Brighton,2,1,H,1,0,H,S Tanner,16,8,11,4,10,12,13,4,1,3,0,1,2.5,3.2,2.5,2.32,3.25,2.75,2.3,3.0,2.4,2.1,3.5,2.75,2.38,3.25,2.6,2.38,3.25,2.6,2.3,3.2,2.62,1.75,1.95,,,,,,,1342.06,1395.66
E2,28/12/03,Tranmere,Sheffield Weds,2,2,D,0,2,A,N Miller,11,9,7,6,9,11,7,3,2,1,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.0,3.0,2.9,1.91,3.2,3.5,2.1,3.25,3.0,2.1,3.25,3.0,1.9,3.3,3.3,1.85,1.85,,,,,,,1398.18,1335.05
E2,28/12/03,Wrexham,Blackpool,4,2,H,4,2,H,M Cooper,16,6,11,4,10,13,7,3,1,2,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.1,3.0,2.8,2.1,3.4,2.88,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.95,1.75,,,,,,,1378.17,1328.01
E2,28/12/03,Wycombe,Rushden & D,0,2,A,0,2,A,P Danson,7,4,2,3,8,13,4,4,1,1,0,0,2.5,3.2,2.5,2.5,3.25,2.55,2.3,3.0,2.4,2.25,3.2,2.75,2.6,3.2,2.4,2.6,3.2,2.4,2.37,3.1,2.62,1.75,1.95,,,,,,,1240.56,1353.54
E2,03/01/04,Oldham,Brentford,1,1,D,0,1,A,N Miller,16,7,9,3,13,8,14,2,1,2,0,1,1.909,3.25,3.5,2.05,3.25,3.25,2.1,3.0,2.8,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.85,1.85,,,,,,,1357.73,1280.73
E2,03/01/04,Plymouth,Chesterfield,7,0,H,6,0,H,K Hill,14,11,11,6,12,10,5,6,0,1,0,0,1.4,3.75,7.5,1.4,3.85,7.65,1.4,3.6,5.5,1.4,3.75,7.0,1.36,4.0,7.5,1.36,4.0,7.5,1.36,3.75,8.0,1.71,2.0,,,,,,,1468.35,1254.87
E2,03/01/04,QPR,Rushden & D,1,0,H,1,0,H,A Butler,12,7,6,4,16,10,6,2,0,0,0,0,1.571,3.4,5.5,1.57,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6.0,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.6,5.5,1.65,2.05,,,,,,,1482.97,1365.57
E2,03/01/04,Swindon,Bournemouth,2,1,H,1,1,D,J Ross,11,10,7,5,10,17,8,4,1,2,0,0,1.833,3.25,3.75,1.9,3.25,3.7,1.9,3.0,3.1,1.909,3.2,3.5,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.85,1.85,,,,,,,1352.9,1310.83
E2,03/01/04,Wrexham,Sheffield Weds,1,2,A,0,1,A,D Crick,14,6,6,3,6,14,10,4,0,3,0,0,1.909,3.25,3.5,2.05,3.25,3.25,2.0,3.0,2.9,1.8,3.25,3.75,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.79,1.9,,,,,,,1385.58,1340.52
E2,03/01/04,Wycombe,Grimsby,4,1,H,2,1,H,M Cooper,7,1,4,1,21,9,4,6,4,1,0,0,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.1,2.4,1.85,1.85,,,,,,,1228.53,1330.91
E2,06/01/04,Peterboro,Notts County,5,2,H,2,1,H,Phil Prosser,15,12,7,8,17,14,3,10,4,2,0,0,2.0,3.25,3.25,1.95,3.25,3.55,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.85,1.85,,,,,,,1313.99,1277.32
E2,10/01/04,Blackpool,QPR,0,1,A,0,1,A,A Bates,16,13,10,9,13,23,8,1,3,4,0,0,2.75,3.25,2.25,2.85,3.25,2.25,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.7,3.0,2.37,1.9,1.79,,,,,,,1320.6,1488.53
E2,10/01/04,Bournemouth,Port Vale,2,1,H,0,1,A,I Williamson,13,7,7,4,13,17,11,3,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.37,3.1,2.62,1.85,1.85,,,,,,,1303.17,1344.56
E2,10/01/04,Brentford,Tranmere,2,2,D,1,1,D,L Cable,12,13,6,9,13,14,4,9,1,1,1,0,2.37,3.2,2.62,2.3,3.25,2.75,2.3,3.0,2.4,2.5,3.25,2.4,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62,1.95,1.75,,,,,,,1286.6,1392.71
E2,10/01/04,Brighton,Oldham,0,0,D,0,0,D,P Danson,11,6,6,3,11,12,6,4,1,1,0,0,1.57,3.4,5.5,1.57,3.5,5.5,1.5,3.4,4.7,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.5,3.4,6.0,1.71,2.0,,,,,,,1384.82,1351.86
E2,10/01/04,Chesterfield,Wrexham,2,1,H,0,0,D,K Wright,11,9,7,5,10,13,5,11,1,0,0,0,2.7,3.2,2.3,2.75,3.25,2.3,2.4,3.0,2.3,2.5,3.25,2.4,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.1,2.4,1.85,1.85,,,,,,,1251.34,1368.14
E2,10/01/04,Colchester,Barnsley,1,1,D,1,0,H,C Penton,6,9,2,2,9,21,2,5,0,1,1,0,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.1,2.87,1.79,1.9,,,,,,,1365.56,1370.51
E2,10/01/04,Grimsby,Plymouth,0,0,D,0,0,D,E Evans,10,10,5,3,13,12,10,9,0,4,0,0,3.25,3.25,2.0,3.25,3.25,2.05,2.9,3.0,2.0,3.5,3.2,1.91,3.25,3.25,2.0,3.25,3.25,2.0,3.1,3.3,2.0,1.75,1.95,,,,,,,1318.32,1471.88
E2,10/01/04,Hartlepool,Peterboro,1,0,H,1,0,H,D Pugh,19,16,9,8,15,10,4,4,1,1,0,1,1.66,3.4,4.5,1.75,3.4,4.25,1.75,3.1,3.6,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,1.79,1.9,,,,,,,1351.53,1321.81
E2,10/01/04,Notts County,Bristol City,1,2,A,1,1,D,G Laws,12,9,4,6,15,11,5,3,3,0,0,0,3.0,3.25,2.1,3.0,3.2,2.2,2.8,3.0,2.1,2.75,3.2,2.25,3.0,3.25,2.1,3.0,3.25,2.1,2.87,3.1,2.2,1.9,1.79,,,,,,,1269.5,1443.74
E2,10/01/04,Rushden & D,Luton,2,2,D,1,2,A,S Tanner,14,13,7,10,12,15,6,2,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.1,3.2,3.0,1.71,2.0,,,,,,,1360.01,1388.2
E2,10/01/04,Sheffield Weds,Swindon,1,1,D,0,0,D,K Hill,14,9,7,6,14,14,7,4,1,2,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.2,2.8,2.2,3.2,2.88,2.2,3.2,2.8,2.1,3.2,3.0,1.85,1.85,,,,,,,1357.96,1360.56
E2,10/01/04,Stockport,Wycombe,2,0,H,2,0,H,H Webb,12,8,7,7,14,8,6,4,1,1,0,0,2.0,3.25,3.25,1.95,3.3,3.5,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.95,1.75,,,,,,,1287.6,1241.12
E2,14/01/04,Port Vale,Blackpool,2,1,H,2,0,H,A Penn,9,6,6,3,9,12,5,5,2,1,0,0,1.9,3.25,3.5,1.95,3.25,3.55,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.95,1.75,,,,,,,1334.15,1310.51
E2,17/01/04,Barnsley,Bournemouth,1,1,D,0,1,A,A Penn,18,4,9,3,10,8,8,4,1,1,0,0,1.66,3.4,4.5,1.8,3.3,4.2,1.8,3.1,3.4,1.67,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.83,3.2,3.75,1.95,1.75,,,,,,,1373.85,1313.58
E2,17/01/04,Bristol City,Chesterfield,4,0,H,1,0,H,P Crossley,18,8,12,5,11,13,10,3,2,3,0,0,1.44,3.6,7.0,1.47,3.65,6.9,1.45,3.5,5.0,1.5,3.4,6.0,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.9,1.79,,,,,,,1453.61,1264.44
E2,17/01/04,Luton,Stockport,2,2,D,1,1,D,A Butler,17,8,9,5,6,7,7,2,1,3,1,0,1.66,3.4,4.5,1.65,3.45,4.9,1.65,3.3,3.8,1.62,3.25,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,1.85,1.85,,,,,,,1390.75,1295.12
E2,17/01/04,Oldham,Sheffield Weds,1,0,H,1,0,H,P Walton,14,12,7,3,9,9,2,7,0,2,0,0,2.3,3.2,2.7,2.4,3.2,2.7,2.3,2.8,2.6,2.6,3.2,2.38,2.38,3.2,2.62,2.38,3.2,2.62,2.4,3.1,2.6,1.75,1.95,,,,,,,1356.42,1354.54
E2,17/01/04,Peterboro,Brentford,0,0,D,0,0,D,C Boyeson,10,6,6,4,15,16,7,3,1,1,0,1,2.2,3.25,2.8,2.15,3.2,3.1,2.0,2.9,3.0,1.91,3.2,3.5,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.75,1.95,,,,,,,1313.77,1286.82
E2,17/01/04,Plymouth,Rushden & D,3,0,H,0,0,D,C Penton,23,4,8,1,8,10,14,0,0,0,0,1,1.53,3.5,5.5,1.53,3.55,6.0,1.45,3.5,5.0,1.44,3.6,6.5,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.6,5.5,1.75,1.95,,,,,,,1469.97,1357.46
E2,17/01/04,Port Vale,Grimsby,5,1,H,4,1,H,A Kaye,16,10,11,8,12,8,9,12,1,0,0,0,1.83,3.25,3.75,1.83,3.25,4.1,1.8,3.1,3.4,1.73,3.4,4.0,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.2,3.75,1.79,1.9,,,,,,,1342.38,1320.23
E2,17/01/04,QPR,Brighton,2,1,H,2,1,H,M Cooper,5,10,3,4,17,15,1,5,2,4,0,0,1.66,3.4,4.5,1.65,3.45,4.9,1.65,3.3,3.8,1.62,3.25,5.0,1.67,3.4,4.5,1.67,3.4,4.5,1.61,3.3,5.0,1.75,1.95,,,,,,,1498.62,1380.26
E2,17/01/04,Swindon,Colchester,2,0,H,1,0,H,S Tomlin,12,11,4,6,7,8,6,5,1,1,0,0,1.9,3.25,3.5,1.9,3.2,3.8,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.85,,,,,,,1363.98,1362.22
E2,17/01/04,Tranmere,Hartlepool,0,0,D,0,0,D,M Cowburn,6,13,3,7,14,7,5,5,2,1,0,0,2.1,3.25,3.0,2.2,3.2,3.0,2.1,2.9,2.9,2.0,3.2,3.2,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.79,1.9,,,,,,,1392.49,1359.57
E2,17/01/04,Wrexham,Notts County,0,1,A,0,1,A,R Pearson,11,7,5,3,13,12,5,9,1,1,0,0,1.61,3.4,5.0,1.62,3.35,5.45,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,1.9,1.79,,,,,,,1355.04,1259.63
E2,17/01/04,Wycombe,Blackpool,0,3,A,0,2,A,G Hegley,7,10,3,9,9,9,9,3,0,0,0,0,2.5,3.2,2.5,2.6,3.2,2.5,2.4,2.9,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,1.75,1.95,,,,,,,1233.6,1302.28
E2,20/01/04,Grimsby,Wrexham,1,3,A,0,2,A,G Hegley,14,10,10,9,10,13,4,8,0,1,0,0,2.3,3.2,2.7,2.3,3.25,2.75,2.2,3.0,2.6,2.5,3.25,2.4,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.85,1.85,,,,,,,1311.95,1336.17
E2,24/01/04,Blackpool,Oldham,1,1,D,1,0,H,P Joslin,8,14,6,4,11,10,3,4,1,2,0,0,1.9,3.25,3.5,1.93,3.25,3.65,1.9,3.0,3.1,1.83,3.4,3.6,1.91,3.25,3.5,2.0,3.25,3.25,1.9,3.2,3.5,1.71,2.0,,,,,,,1315.9,1365.36
E2,24/01/04,Bournemouth,QPR,1,0,H,0,0,D,S Mathieson,6,13,5,6,8,10,4,8,1,1,0,0,2.75,3.25,2.25,2.9,3.25,2.25,2.6,3.0,2.2,2.8,3.2,2.2,2.88,3.2,2.2,2.88,3.2,2.2,2.8,3.0,2.3,1.85,1.85,,,,,,,1318.97,1504.16
E2,24/01/04,Brentford,Wrexham,0,1,A,0,0,D,P Armstrong,13,18,6,8,9,18,4,11,1,1,0,0,2.37,3.2,2.62,2.37,3.25,2.7,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.4,3.25,2.5,1.71,2.0,,,,,,,1291.19,1351.35
