method,model,strategy,selection,season,week,round_start,n_bets,round_staked,round_profit,bankroll_before,bankroll_after
train_4seasons_test_1season_weekly,gbm_calibrated,fixed_stake,top3,2024-25,45,2025-05-26,3,3000.0,-560.0,93470.0,92910.0
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,1,2024-07-22,1,1133.8481278627783,646.2934328817837,100000.0,100646.29343288178
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,2,2024-07-29,2,4831.666707457548,1305.6263231473042,100646.29343288178,101951.91975602909
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,3,2024-08-05,2,1147.5346390863508,-683.1045117524469,101951.91975602909,101268.81524427664
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,4,2024-08-12,2,8619.692700339721,-2037.21970946174,101268.81524427664,99231.5955348149
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,5,2024-08-19,1,4961.579776740746,-4961.579776740746,99231.5955348149,94270.01575807415
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,6,2024-08-26,1,4713.5007879037075,1272.645212734001,94270.01575807415,95542.66097080815
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,7,2024-09-02,1,1239.9937231384845,768.7961083458605,95542.66097080815,96311.45707915402
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,8,2024-09-09,2,5004.259933291988,721.0957276749731,96311.45707915402,97032.55280682899
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,9,2024-09-16,2,6134.099320867033,713.2250757111415,97032.55280682899,97745.77788254013
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,10,2024-09-23,0,0.0,0.0,97745.77788254013,97745.77788254013
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,11,2024-09-30,2,9530.213343547664,-4283.708715702322,97745.77788254013,93462.06916683781
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,12,2024-10-07,2,3055.3806884968444,-1213.6150618640845,93462.06916683781,92248.45410497373
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,13,2024-10-14,1,2414.002369251961,869.0408529307063,92248.45410497373,93117.49495790443
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,14,2024-10-21,3,10195.984933208187,1123.4020878107408,93117.49495790443,94240.89704571516
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,15,2024-10-28,2,9447.649928832945,850.0528913523515,94240.89704571516,95090.9499370675
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,16,2024-11-04,3,11999.511508200703,27.828834996079877,95090.9499370675,95118.77877206358
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,17,2024-11-11,3,6009.7146512478,-6009.7146512478,95118.77877206358,89109.06412081579
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,18,2024-11-18,2,6721.4785804627845,1191.0357678792407,89109.06412081579,90300.09988869503
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,19,2024-11-25,3,11333.41614487657,2977.6656743357644,90300.09988869503,93277.76556303079
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,20,2024-12-02,2,7276.1168632430035,867.5283346688462,93277.76556303079,94145.29389769964
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,21,2024-12-09,3,6473.154178847541,-193.47278153967068,94145.29389769964,93951.82111615998
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,22,2024-12-16,2,4848.337363674684,678.7672309144552,93951.82111615998,94630.58834707443
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,23,2024-12-23,0,0.0,0.0,94630.58834707443,94630.58834707443
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,24,2024-12-30,0,0.0,0.0,94630.58834707443,94630.58834707443
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,25,2025-01-06,2,9361.230104766404,1168.626332146685,94630.58834707443,95799.21467922111
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,26,2025-01-13,2,7847.438134261635,-3995.4010311260117,95799.21467922111,91803.8136480951
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,27,2025-01-20,3,10766.965317822225,1275.9947684553526,91803.8136480951,93079.80841655047
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,28,2025-01-27,2,9340.558774600839,1588.8723296705157,93079.80841655047,94668.68074622098
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,29,2025-02-03,3,14009.781391931378,-3922.2181119966817,94668.68074622098,90746.46263422431
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,30,2025-02-10,3,13294.717217418343,2596.1195401846917,90746.46263422431,93342.582174409
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,31,2025-02-17,3,11106.088417820829,1745.975560281679,93342.582174409,95088.5577346907
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,32,2025-02-24,1,3204.688244036172,929.35959077049,95088.5577346907,96017.91732546118
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,33,2025-03-03,1,4800.895866273059,672.1254212782278,96017.91732546118,96690.0427467394
train_4seasons_test_1season_weekly,gbm_calibrated,fractional_kelly,top3,2024-25,34,2025-03-10,1,4834.50213733697,1837.1108121880482,96690.0427467394,98527.15355892746
